observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,rdt(CO_321:1000074),rdt(CO_321:1000074).date
2,2809050,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48485,gnpis_pui:holding-921_taxon-4898_accession-48485,RE04125,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"76,07",
2,2809112,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,26979,https://doi.org/10.15454/BHQTEW,DI05022,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"90,67",
1,2809111,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,26979,https://doi.org/10.15454/BHQTEW,DI05022,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"85,38",
2,2809096,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"78,87",
1,2809091,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"85,7",
2,2809092,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"77,88",
2,2809062,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,26834,https://doi.org/10.15454/NMELF4,RE04101,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"67,38",
1,2809061,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,26834,https://doi.org/10.15454/NMELF4,RE04101,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"76,89",
2,2809104,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"76,67",
1,2809103,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"74,53",
1,2809053,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,49613,https://doi.org/10.15454/VCOHOG,DI05025,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"78,2",
2,2809054,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,49613,https://doi.org/10.15454/VCOHOG,DI05025,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"84,68",
1,2809089,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48884,https://doi.org/10.15454/NK9ZXF,CF04048,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"74,83",
2,2809090,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48884,https://doi.org/10.15454/NK9ZXF,CF04048,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"67,29",
2,2809060,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48527,https://doi.org/10.15454/5LEWVH,CF04114,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"60,1",
1,2809059,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48527,https://doi.org/10.15454/5LEWVH,CF04114,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"54,97",
2,2809106,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48522,https://doi.org/10.15454/KJPPWH,EM03234,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"91,29",
1,2809105,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48522,https://doi.org/10.15454/KJPPWH,EM03234,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"89,66",
1,2809085,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48421,gnpis_pui:holding-921_taxon-4898_accession-48421,RE04096,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"64,57",
2,2809086,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48421,gnpis_pui:holding-921_taxon-4898_accession-48421,RE04096,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"78,25",
2,2809102,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48436,gnpis_pui:holding-921_taxon-4898_accession-48436,DI05028,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"86,34",
1,2809101,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48436,gnpis_pui:holding-921_taxon-4898_accession-48436,DI05028,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"72,04",
1,2809081,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48721,gnpis_pui:holding-921_taxon-4898_accession-48721,RE04094,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"81,26",
2,2809082,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48721,gnpis_pui:holding-921_taxon-4898_accession-48721,RE04094,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"79,64",
2,2809122,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48348,gnpis_pui:holding-921_taxon-4898_accession-48348,RE04082,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"64,24",
1,2809121,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48348,gnpis_pui:holding-921_taxon-4898_accession-48348,RE04082,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"74,7",
2,2809124,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48851,gnpis_pui:holding-921_taxon-4898_accession-48851,DI05023,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"83,45",
1,2809123,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48851,gnpis_pui:holding-921_taxon-4898_accession-48851,DI05023,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"73,68",
2,2809074,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48855,gnpis_pui:holding-921_taxon-4898_accession-48855,RE04099,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"72,88",
1,2809073,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48855,gnpis_pui:holding-921_taxon-4898_accession-48855,RE04099,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"66,12",
1,2809099,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,49554,gnpis_pui:holding-921_taxon-4898_accession-49554,DI05029,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"89,67",
2,2809100,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,49554,gnpis_pui:holding-921_taxon-4898_accession-49554,DI05029,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"80,93",
2,2809116,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,49558,gnpis_pui:holding-921_taxon-4898_accession-49558,DI05024,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"75,4",
1,2809115,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,49558,gnpis_pui:holding-921_taxon-4898_accession-49558,DI05024,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"74,86",
1,2809057,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48339,gnpis_pui:holding-921_taxon-4898_accession-48339,RE04108,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"71,97",
2,2809058,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48339,gnpis_pui:holding-921_taxon-4898_accession-48339,RE04108,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"72,78",
2,2809094,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"72,22",
1,2809093,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"69,1",
1,2809071,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,49705,gnpis_pui:holding-921_taxon-4898_accession-49705,EM03264,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"70,46",
2,2809072,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,49705,gnpis_pui:holding-921_taxon-4898_accession-49705,EM03264,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"88,82",
1,2809049,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48485,gnpis_pui:holding-921_taxon-4898_accession-48485,RE04125,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"83,14",
2,2809108,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,26919,https://doi.org/10.15454/6JPD2I,DI05021,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"89,17",
1,2809107,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,26919,https://doi.org/10.15454/6JPD2I,DI05021,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"89,84",
1,2809113,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,26986,https://doi.org/10.15454/VOIUNY,EM03332,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"87,08",
2,2809114,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,26986,https://doi.org/10.15454/VOIUNY,EM03332,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"72,81",
1,2809069,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,26972,https://doi.org/10.15454/VFM1EQ,CF04043,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"80,22",
2,2809070,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,26972,https://doi.org/10.15454/VFM1EQ,CF04043,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"75,9",
1,2809065,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,26895,https://doi.org/10.15454/CQ8LNQ,CF04022,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"66,83",
2,2809066,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,26895,https://doi.org/10.15454/CQ8LNQ,CF04022,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"70,47",
2,2809056,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,26897,https://doi.org/10.15454/Q627QP,CF04052,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"44,52",
1,2809055,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,26897,https://doi.org/10.15454/Q627QP,CF04052,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"54,64",
2,2809084,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48464,gnpis_pui:holding-921_taxon-4898_accession-48464,RE04097,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"78,97",
1,2809083,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48464,gnpis_pui:holding-921_taxon-4898_accession-48464,RE04097,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"68,52",
1,2809097,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,49054,gnpis_pui:holding-921_taxon-4898_accession-49054,CF04101,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"66,27",
2,2809098,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,49054,gnpis_pui:holding-921_taxon-4898_accession-49054,CF04101,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"71,79",
1,2809051,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,49453,gnpis_pui:holding-921_taxon-4898_accession-49453,RE04124,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"60,15",
2,2809052,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,49453,gnpis_pui:holding-921_taxon-4898_accession-49453,RE04124,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"70,36",
1,2809119,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48489,gnpis_pui:holding-921_taxon-4898_accession-48489,DI05026,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"59,09",
2,2809120,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48489,gnpis_pui:holding-921_taxon-4898_accession-48489,DI05026,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"68,8",
1,2809117,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48705,gnpis_pui:holding-921_taxon-4898_accession-48705,DI05027,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"62,91",
2,2809118,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48705,gnpis_pui:holding-921_taxon-4898_accession-48705,DI05027,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"80,66",
1,2809087,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48809,gnpis_pui:holding-921_taxon-4898_accession-48809,CF04159,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"81,01",
2,2809088,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48809,gnpis_pui:holding-921_taxon-4898_accession-48809,CF04159,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"74,03",
2,2809110,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48565,gnpis_pui:holding-921_taxon-4898_accession-48565,EM03271,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"66,89",
1,2809109,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48565,gnpis_pui:holding-921_taxon-4898_accession-48565,EM03271,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"58,68",
2,2809068,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48628,gnpis_pui:holding-921_taxon-4898_accession-48628,EM03204,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"71,45",
1,2809067,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48628,gnpis_pui:holding-921_taxon-4898_accession-48628,EM03204,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"80,22",
2,2809080,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"80,26",
1,2809079,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"73,75",
1,2809063,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,49735,gnpis_pui:holding-921_taxon-4898_accession-49735,RE04100,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"70,66",
2,2809064,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,49735,gnpis_pui:holding-921_taxon-4898_accession-49735,RE04100,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"76,89",
2,2809076,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48437,gnpis_pui:holding-921_taxon-4898_accession-48437,RE04098,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"69,91",
1,2809075,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48437,gnpis_pui:holding-921_taxon-4898_accession-48437,RE04098,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"65,58",
1,2809077,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48363,gnpis_pui:holding-921_taxon-4898_accession-48363,CF04164,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"69,66",
2,2809078,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,48363,gnpis_pui:holding-921_taxon-4898_accession-48363,CF04164,REPLICATION,2,,,,,,REPLICATION:2,treated,2005,"76,8",
1,2809095,BTH_Dijon_2005_SetB3,BTH_Dijon_2005_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,REPLICATION,1,,,,,,REPLICATION:1,treated,2005,"89,61",
